linegroup,inhibitor,inhibitor_conc
nccr_mwf_phenotyping_An_101_C10,None,0
nccr_mwf_phenotyping_An_101_C11,None,0
nccr_mwf_phenotyping_An_101_C12,None,0
nccr_mwf_phenotyping_An_101_E10,None,0
nccr_mwf_phenotyping_An_101_E11,None,0
nccr_mwf_phenotyping_An_101_E12,None,0
nccr_mwf_phenotyping_An_101_B4,None,0
nccr_mwf_phenotyping_An_101_B5,None,0
nccr_mwf_phenotyping_An_101_B6,None,0
nccr_mwf_phenotyping_An_101_E4,None,0
nccr_mwf_phenotyping_An_101_E5,None,0
nccr_mwf_phenotyping_An_101_E6,None,0
nccr_mwf_phenotyping_An_101_F4,None,0
nccr_mwf_phenotyping_An_101_F5,None,0
nccr_mwf_phenotyping_An_101_F6,None,0
nccr_mwf_phenotyping_An_101_F7,None,0
nccr_mwf_phenotyping_An_101_F8,None,0
nccr_mwf_phenotyping_An_101_F9,None,0
nccr_mwf_phenotyping_An_101_G7,None,0
nccr_mwf_phenotyping_An_101_G8,None,0
nccr_mwf_phenotyping_An_101_G9,None,0
nccr_mwf_phenotyping_An_101_D10,None,0
nccr_mwf_phenotyping_An_101_D11,None,0
nccr_mwf_phenotyping_An_101_D12,None,0
nccr_mwf_phenotyping_An_101_E7,None,0
nccr_mwf_phenotyping_An_101_E8,None,0
nccr_mwf_phenotyping_An_101_E9,None,0
nccr_mwf_phenotyping_An_101_G10,None,0
nccr_mwf_phenotyping_An_101_G11,None,0
nccr_mwf_phenotyping_An_101_G12,None,0
nccr_mwf_phenotyping_An_101_B7,None,0
nccr_mwf_phenotyping_An_101_B8,None,0
nccr_mwf_phenotyping_An_101_B9,None,0
nccr_mwf_phenotyping_An_101_A10,None,0
nccr_mwf_phenotyping_An_101_A11,None,0
nccr_mwf_phenotyping_An_101_A12,None,0
nccr_mwf_phenotyping_An_101_B10,None,0
nccr_mwf_phenotyping_An_101_B11,None,0
nccr_mwf_phenotyping_An_101_B12,None,0
nccr_mwf_phenotyping_An_101_B1,None,0
nccr_mwf_phenotyping_An_101_B2,None,0
nccr_mwf_phenotyping_An_101_B3,None,0
nccr_mwf_phenotyping_An_101_H4,None,0
nccr_mwf_phenotyping_An_101_H5,None,0
nccr_mwf_phenotyping_An_101_H6,None,0
nccr_mwf_phenotyping_An_101_H10,None,0
nccr_mwf_phenotyping_An_101_H11,None,0
nccr_mwf_phenotyping_An_101_H12,None,0
nccr_mwf_phenotyping_An_101_D7,None,0
nccr_mwf_phenotyping_An_101_D8,None,0
nccr_mwf_phenotyping_An_101_D9,None,0
nccr_mwf_phenotyping_An_101_A4,None,0
nccr_mwf_phenotyping_An_101_A5,None,0
nccr_mwf_phenotyping_An_101_A6,None,0
nccr_mwf_phenotyping_Pf_114_F10,None,0
nccr_mwf_phenotyping_Pf_114_F11,None,0
nccr_mwf_phenotyping_Pf_114_F12,None,0
nccr_mwf_phenotyping_Pf_114_D1,None,0
nccr_mwf_phenotyping_Pf_114_D2,None,0
nccr_mwf_phenotyping_Pf_114_D3,None,0
nccr_mwf_phenotyping_Pf_114_A7,None,0
nccr_mwf_phenotyping_Pf_114_A8,None,0
nccr_mwf_phenotyping_Pf_114_A9,None,0
nccr_mwf_phenotyping_Pf_114_E1,None,0
nccr_mwf_phenotyping_Pf_114_E2,None,0
nccr_mwf_phenotyping_Pf_114_E3,None,0
nccr_mwf_phenotyping_Pf_114_G1,None,0
nccr_mwf_phenotyping_Pf_114_G2,None,0
nccr_mwf_phenotyping_Pf_114_G3,None,0
nccr_mwf_phenotyping_Pf_114_H1,None,0
nccr_mwf_phenotyping_Pf_114_H2,None,0
nccr_mwf_phenotyping_Pf_114_H3,None,0
nccr_mwf_phenotyping_Pf_114_C1,None,0
nccr_mwf_phenotyping_Pf_114_C2,None,0
nccr_mwf_phenotyping_Pf_114_C3,None,0
nccr_mwf_phenotyping_Pf_114_C7,None,0
nccr_mwf_phenotyping_Pf_114_C8,None,0
nccr_mwf_phenotyping_Pf_114_C9,None,0
nccr_mwf_phenotyping_Pf_114_D4,None,0
nccr_mwf_phenotyping_Pf_114_D5,None,0
nccr_mwf_phenotyping_Pf_114_D6,None,0
nccr_mwf_phenotyping_Pf_114_G4,None,0
nccr_mwf_phenotyping_Pf_114_G5,None,0
nccr_mwf_phenotyping_Pf_114_G6,None,0
nccr_mwf_phenotyping_Pf_114_H7,None,0
nccr_mwf_phenotyping_Pf_114_H8,None,0
nccr_mwf_phenotyping_Pf_114_H9,None,0
nccr_mwf_phenotyping_Pf_114_C4,None,0
nccr_mwf_phenotyping_Pf_114_C5,None,0
nccr_mwf_phenotyping_Pf_114_C6,None,0
nccr_mwf_phenotyping_Pf_114_F1,None,0
nccr_mwf_phenotyping_Pf_114_F2,None,0
nccr_mwf_phenotyping_Pf_114_F3,None,0
nccr_mwf_phenotyping_Pf_114_A1,None,0
nccr_mwf_phenotyping_Pf_114_A2,None,0
nccr_mwf_phenotyping_Pf_114_A3,None,0
nccr_mwf_phenotyping_Pf_114_C10,None,0
nccr_mwf_phenotyping_Pf_114_C11,None,0
nccr_mwf_phenotyping_Pf_114_C12,None,0
nccr_mwf_phenotyping_Pf_114_E10,None,0
nccr_mwf_phenotyping_Pf_114_E11,None,0
nccr_mwf_phenotyping_Pf_114_E12,None,0
nccr_mwf_phenotyping_Pf_114_B4,None,0
nccr_mwf_phenotyping_Pf_114_B5,None,0
nccr_mwf_phenotyping_Pf_114_B6,None,0
nccr_mwf_phenotyping_Pf_114_E4,None,0
nccr_mwf_phenotyping_Pf_114_E5,None,0
nccr_mwf_phenotyping_Pf_114_E6,None,0
nccr_mwf_phenotyping_Pf_114_F4,None,0
nccr_mwf_phenotyping_Pf_114_F5,None,0
nccr_mwf_phenotyping_Pf_114_F6,None,0
nccr_mwf_phenotyping_Pf_114_F7,None,0
nccr_mwf_phenotyping_Pf_114_F8,None,0
nccr_mwf_phenotyping_Pf_114_F9,None,0
nccr_mwf_phenotyping_Pf_114_G7,None,0
nccr_mwf_phenotyping_Pf_114_G8,None,0
nccr_mwf_phenotyping_Pf_114_G9,None,0
nccr_mwf_phenotyping_Pf_114_D10,None,0
nccr_mwf_phenotyping_Pf_114_D11,None,0
nccr_mwf_phenotyping_Pf_114_D12,None,0
nccr_mwf_phenotyping_Pf_114_E7,None,0
nccr_mwf_phenotyping_Pf_114_E8,None,0
nccr_mwf_phenotyping_Pf_114_E9,None,0
nccr_mwf_phenotyping_Pf_114_G10,None,0
nccr_mwf_phenotyping_Pf_114_G11,None,0
nccr_mwf_phenotyping_Pf_114_G12,None,0
nccr_mwf_phenotyping_Pf_114_B7,None,0
nccr_mwf_phenotyping_Pf_114_B8,None,0
nccr_mwf_phenotyping_Pf_114_B9,None,0
nccr_mwf_phenotyping_Pf_114_A10,None,0
nccr_mwf_phenotyping_Pf_114_A11,None,0
nccr_mwf_phenotyping_Pf_114_A12,None,0
nccr_mwf_phenotyping_Pf_114_B10,None,0
nccr_mwf_phenotyping_Pf_114_B11,None,0
nccr_mwf_phenotyping_Pf_114_B12,None,0
nccr_mwf_phenotyping_Pf_114_B1,None,0
nccr_mwf_phenotyping_Pf_114_B2,None,0
nccr_mwf_phenotyping_Pf_114_B3,None,0
nccr_mwf_phenotyping_Pf_114_H4,None,0
nccr_mwf_phenotyping_Pf_114_H5,None,0
nccr_mwf_phenotyping_Pf_114_H6,None,0
nccr_mwf_phenotyping_Pf_114_H10,None,0
nccr_mwf_phenotyping_Pf_114_H11,None,0
nccr_mwf_phenotyping_Pf_114_H12,None,0
nccr_mwf_phenotyping_Pf_114_D7,None,0
nccr_mwf_phenotyping_Pf_114_D8,None,0
nccr_mwf_phenotyping_Pf_114_D9,None,0
nccr_mwf_phenotyping_Pf_114_A4,None,0
nccr_mwf_phenotyping_Pf_114_A5,None,0
nccr_mwf_phenotyping_Pf_114_A6,None,0
nccr_mwf_phenotyping_Sw_1W_F10,None,0
nccr_mwf_phenotyping_Sw_1W_F11,None,0
nccr_mwf_phenotyping_Sw_1W_F12,None,0
nccr_mwf_phenotyping_Sw_1W_D1,None,0
nccr_mwf_phenotyping_Sw_1W_D2,None,0
nccr_mwf_phenotyping_Sw_1W_D3,None,0
nccr_mwf_phenotyping_Sw_1W_A7,None,0
nccr_mwf_phenotyping_Sw_1W_A8,None,0
nccr_mwf_phenotyping_Sw_1W_A9,None,0
nccr_mwf_phenotyping_Sw_1W_E1,None,0
nccr_mwf_phenotyping_Sw_1W_E2,None,0
nccr_mwf_phenotyping_Sw_1W_E3,None,0
nccr_mwf_phenotyping_Sw_1W_G1,None,0
nccr_mwf_phenotyping_Sw_1W_G2,None,0
nccr_mwf_phenotyping_Sw_1W_G3,None,0
nccr_mwf_phenotyping_Sw_1W_H1,None,0
nccr_mwf_phenotyping_Sw_1W_H2,None,0
nccr_mwf_phenotyping_Sw_1W_H3,None,0
nccr_mwf_phenotyping_Sw_1W_C1,None,0
nccr_mwf_phenotyping_Sw_1W_C2,None,0
nccr_mwf_phenotyping_Sw_1W_C3,None,0
nccr_mwf_phenotyping_Sw_1W_C7,None,0
nccr_mwf_phenotyping_Sw_1W_C8,None,0
nccr_mwf_phenotyping_Sw_1W_C9,None,0
nccr_mwf_phenotyping_Sw_1W_D4,None,0
nccr_mwf_phenotyping_Sw_1W_D5,None,0
nccr_mwf_phenotyping_Sw_1W_D6,None,0
nccr_mwf_phenotyping_Sw_1W_G4,None,0
nccr_mwf_phenotyping_Sw_1W_G5,None,0
nccr_mwf_phenotyping_Sw_1W_G6,None,0
nccr_mwf_phenotyping_Sw_1W_H7,None,0
nccr_mwf_phenotyping_Sw_1W_H8,None,0
nccr_mwf_phenotyping_Sw_1W_H9,None,0
nccr_mwf_phenotyping_Sw_1W_C4,None,0
nccr_mwf_phenotyping_Sw_1W_C5,None,0
nccr_mwf_phenotyping_Sw_1W_C6,None,0
nccr_mwf_phenotyping_Sw_1W_F1,None,0
nccr_mwf_phenotyping_Sw_1W_F2,None,0
nccr_mwf_phenotyping_Sw_1W_F3,None,0
nccr_mwf_phenotyping_Sw_1W_A1,None,0
nccr_mwf_phenotyping_Sw_1W_A2,None,0
nccr_mwf_phenotyping_Sw_1W_A3,None,0
nccr_mwf_phenotyping_Sw_1W_C10,None,0
nccr_mwf_phenotyping_Sw_1W_C11,None,0
nccr_mwf_phenotyping_Sw_1W_C12,None,0
nccr_mwf_phenotyping_Sw_1W_E10,None,0
nccr_mwf_phenotyping_Sw_1W_E11,None,0
nccr_mwf_phenotyping_Sw_1W_E12,None,0
nccr_mwf_phenotyping_Sw_1W_B4,None,0
nccr_mwf_phenotyping_Sw_1W_B5,None,0
nccr_mwf_phenotyping_Sw_1W_B6,None,0
nccr_mwf_phenotyping_Sw_1W_E4,None,0
nccr_mwf_phenotyping_Sw_1W_E5,None,0
nccr_mwf_phenotyping_Sw_1W_E6,None,0
nccr_mwf_phenotyping_Sw_1W_F4,None,0
nccr_mwf_phenotyping_Sw_1W_F5,None,0
nccr_mwf_phenotyping_Sw_1W_F6,None,0
nccr_mwf_phenotyping_Sw_1W_F7,None,0
nccr_mwf_phenotyping_Sw_1W_F8,None,0
nccr_mwf_phenotyping_Sw_1W_F9,None,0
nccr_mwf_phenotyping_Sw_1W_G7,None,0
nccr_mwf_phenotyping_Sw_1W_G8,None,0
nccr_mwf_phenotyping_Sw_1W_G9,None,0
nccr_mwf_phenotyping_Sw_1W_D10,None,0
nccr_mwf_phenotyping_Sw_1W_D11,None,0
nccr_mwf_phenotyping_Sw_1W_D12,None,0
nccr_mwf_phenotyping_Sw_1W_E7,None,0
nccr_mwf_phenotyping_Sw_1W_E8,None,0
nccr_mwf_phenotyping_Sw_1W_E9,None,0
nccr_mwf_phenotyping_Sw_1W_G10,None,0
nccr_mwf_phenotyping_Sw_1W_G11,None,0
nccr_mwf_phenotyping_Sw_1W_G12,None,0
nccr_mwf_phenotyping_Sw_1W_B7,None,0
nccr_mwf_phenotyping_Sw_1W_B8,None,0
nccr_mwf_phenotyping_Sw_1W_B9,None,0
nccr_mwf_phenotyping_Sw_1W_A10,None,0
nccr_mwf_phenotyping_Sw_1W_A11,None,0
nccr_mwf_phenotyping_Sw_1W_A12,None,0
nccr_mwf_phenotyping_Sw_1W_B10,None,0
nccr_mwf_phenotyping_Sw_1W_B11,None,0
nccr_mwf_phenotyping_Sw_1W_B12,None,0
nccr_mwf_phenotyping_Sw_1W_B1,None,0
nccr_mwf_phenotyping_Sw_1W_B2,None,0
nccr_mwf_phenotyping_Sw_1W_B3,None,0
nccr_mwf_phenotyping_Sw_1W_H4,None,0
nccr_mwf_phenotyping_Sw_1W_H5,None,0
nccr_mwf_phenotyping_Sw_1W_H6,None,0
nccr_mwf_phenotyping_Sw_1W_H10,None,0
nccr_mwf_phenotyping_Sw_1W_H11,None,0
nccr_mwf_phenotyping_Sw_1W_H12,None,0
nccr_mwf_phenotyping_Sw_1W_D7,None,0
nccr_mwf_phenotyping_Sw_1W_D8,None,0
nccr_mwf_phenotyping_Sw_1W_D9,None,0
nccr_mwf_phenotyping_Sw_1W_A4,None,0
nccr_mwf_phenotyping_Sw_1W_A5,None,0
nccr_mwf_phenotyping_Sw_1W_A6,None,0
