time,240623_growth_phenotyping_ct_A1,240623_growth_phenotyping_ct_A2,240623_growth_phenotyping_ct_A3,240623_growth_phenotyping_oa_A1,240623_growth_phenotyping_oa_A2,240623_growth_phenotyping_oa_A3,240808_acetate_glutarate_l-glutamate_240808_A1,240808_acetate_glutarate_l-glutamate_240808_A2,240808_acetate_glutarate_l-glutamate_240808_A3,240808_acetate_glutarate_l-glutamate_240808_B1,240808_acetate_glutarate_l-glutamate_240808_B2,240808_acetate_glutarate_l-glutamate_240808_B3,240808_acetate_glutarate_l-glutamate_240808_C1,240808_acetate_glutarate_l-glutamate_240808_C2,240808_acetate_glutarate_l-glutamate_240808_C3,240808_acetate_glutarate_l-glutamate_240808_E1,240808_acetate_glutarate_l-glutamate_240808_E2,240808_acetate_glutarate_l-glutamate_240808_E3,240808_acetate_glutarate_l-glutamate_240808_F1,240808_acetate_glutarate_l-glutamate_240808_F2,240808_acetate_glutarate_l-glutamate_240808_F3,240808_acetate_glutarate_l-glutamate_240808_G1,240808_acetate_glutarate_l-glutamate_240808_G2,240808_acetate_glutarate_l-glutamate_240808_G3
1.8194444444444444,,,,,,,0.0129999999999999,0.015,0.0139999999999999,0.0109999999999999,0.018,0.021,0.0109999999999999,0.021,0.018,0.0096666666666666,0.0076666666666666,0.0086666666666666,0.0086666666666666,0.0076666666666666,0.0146666666666666,0.0076666666666666,0.0196666666666666,0.0066666666666666
1.9861111111111112,-0.004,0.0009999999999999,-0.005,0.0079999999999999,0.0069999999999999,0.0019999999999999,0.0139999999999999,0.016,0.0139999999999999,0.0129999999999999,0.019,0.022,0.0119999999999999,0.021,0.018,0.0093333333333333,0.0073333333333333,0.0083333333333333,0.0083333333333333,0.0073333333333333,0.0143333333333333,0.0073333333333333,0.0193333333333333,0.0063333333333333
2.1527777777777777,,,,,,,0.0136666666666666,0.0166666666666666,0.0146666666666666,0.0126666666666666,0.0186666666666666,0.0236666666666666,0.0116666666666666,0.0226666666666666,0.0196666666666666,0.0096666666666666,0.0086666666666666,0.0086666666666666,0.0086666666666666,0.0076666666666666,0.0146666666666666,0.0076666666666666,0.0196666666666666,0.0066666666666666
2.319444444444444,,,,,,,0.0146666666666666,0.0166666666666666,0.0156666666666666,0.0126666666666666,0.0206666666666666,0.0246666666666666,0.0126666666666666,0.0236666666666666,0.0206666666666666,0.0099999999999999,0.0079999999999999,0.0089999999999999,0.0079999999999999,0.007,0.0139999999999999,0.0079999999999999,0.019,0.006
2.486111111111111,-0.004,0.0009999999999999,-0.004,0.0083333333333333,0.0063333333333333,0.0013333333333333,0.016,0.018,0.017,0.0139999999999999,0.022,0.0259999999999999,0.0139999999999999,0.0249999999999999,0.022,0.0106666666666666,0.0086666666666666,0.0096666666666666,0.0086666666666666,0.0086666666666666,0.0146666666666666,0.0086666666666666,0.0196666666666666,0.0066666666666666
2.6527777777777777,,,,,,,0.0156666666666666,0.0186666666666666,0.0176666666666666,0.0146666666666666,0.0226666666666666,0.0266666666666666,0.0136666666666666,0.0266666666666666,0.0226666666666666,0.0113333333333333,0.0083333333333333,0.0103333333333333,0.0083333333333333,0.0083333333333333,0.0143333333333333,0.0083333333333333,0.0193333333333333,0.0063333333333333
2.819444444444444,,,,,,,0.0166666666666666,0.0206666666666666,0.0186666666666666,0.0146666666666666,0.0236666666666666,0.0276666666666666,0.0146666666666666,0.0276666666666666,0.0246666666666666,0.0116666666666666,0.0086666666666666,0.0096666666666666,0.0086666666666666,0.0086666666666666,0.0146666666666666,0.0086666666666666,0.0196666666666666,0.0066666666666666
2.986111111111111,-0.003,0.0009999999999999,-0.004,0.0069999999999999,0.0059999999999999,0.0019999999999999,0.018,0.0229999999999999,0.022,0.016,0.0259999999999999,0.031,0.016,0.03,0.0259999999999999,0.0109999999999999,0.0089999999999999,0.0099999999999999,0.0089999999999999,0.0079999999999999,0.0139999999999999,0.0089999999999999,0.02,0.007
3.1527777777777777,,,,,,,0.02,0.0259999999999999,0.0239999999999999,0.017,0.0279999999999999,0.033,0.017,0.033,0.0279999999999999,0.0123333333333333,0.0093333333333333,0.0103333333333333,0.0093333333333333,0.0083333333333333,0.0143333333333333,0.0093333333333333,0.0203333333333333,0.0073333333333333
3.319444444444444,,,,,,,0.0226666666666666,0.0276666666666666,0.0266666666666666,0.0176666666666666,0.0306666666666666,0.0336666666666666,0.0166666666666666,0.0336666666666666,0.0286666666666666,0.0119999999999999,0.0089999999999999,0.0099999999999999,0.0089999999999999,0.0079999999999999,0.0139999999999999,0.0089999999999999,0.02,0.007
3.486111111111111,-0.0026666666666666,0.0013333333333333,-0.0036666666666666,0.0063333333333333,0.0053333333333333,0.0013333333333333,0.0246666666666666,0.0306666666666666,0.0296666666666666,0.0176666666666666,0.0326666666666666,0.0366666666666666,0.0176666666666666,0.0356666666666666,0.0306666666666666,0.0123333333333333,0.0093333333333333,0.0103333333333333,0.0093333333333333,0.0083333333333333,0.0143333333333333,0.0093333333333333,0.0203333333333333,0.0073333333333333
3.6527777777777777,,,,,,,0.0256666666666666,0.0316666666666666,0.0316666666666666,0.0196666666666666,0.0356666666666666,0.0386666666666666,0.0206666666666666,0.0386666666666666,0.0326666666666666,0.0126666666666666,0.0086666666666666,0.0106666666666666,0.0086666666666666,0.0076666666666666,0.0136666666666666,0.0096666666666666,0.0196666666666666,0.0066666666666666
3.819444444444444,,,,,,,0.0279999999999999,0.033,0.031,0.021,0.0389999999999999,0.0419999999999999,0.022,0.0409999999999999,0.034,0.0126666666666666,0.0086666666666666,0.0106666666666666,0.0096666666666666,0.0086666666666666,0.0136666666666666,0.0096666666666666,0.0196666666666666,0.0066666666666666
3.986111111111111,-0.0006666666666666,0.0023333333333333,-0.0026666666666666,0.0063333333333333,0.0053333333333333,0.0023333333333333,0.0276666666666666,0.0346666666666666,0.0346666666666666,0.0226666666666666,0.0406666666666666,0.0426666666666666,0.0236666666666666,0.0426666666666666,0.0356666666666666,0.0126666666666666,0.0096666666666666,0.0106666666666666,0.0096666666666666,0.0086666666666666,0.0136666666666666,0.0096666666666666,0.0196666666666666,0.0066666666666666
4.152777777777778,,,,,,,0.0276666666666666,0.0356666666666666,0.0376666666666666,0.0236666666666666,0.0426666666666666,0.0436666666666666,0.0246666666666666,0.0436666666666666,0.0366666666666666,0.0126666666666666,0.0096666666666666,0.0106666666666666,0.0096666666666666,0.0086666666666666,0.0146666666666666,0.0096666666666666,0.0196666666666666,0.0066666666666666
4.319444444444445,,,,,,,0.0286666666666666,0.0366666666666666,0.0396666666666666,0.0256666666666666,0.0456666666666666,0.0446666666666666,0.0266666666666666,0.0466666666666666,0.0386666666666666,0.0126666666666666,0.0096666666666666,0.0106666666666666,0.0096666666666666,0.0086666666666666,0.0146666666666666,0.0096666666666666,0.0206666666666666,0.0076666666666666
4.486111111111112,-0.0006666666666666,0.0033333333333333,-0.0026666666666666,0.0063333333333333,0.0053333333333333,0.0023333333333333,0.0316666666666666,0.0396666666666666,0.0426666666666666,0.0296666666666666,0.0506666666666666,0.0466666666666666,0.0306666666666666,0.0486666666666666,0.0406666666666666,0.0126666666666666,0.0096666666666666,0.0116666666666666,0.0096666666666666,0.0086666666666666,0.0146666666666666,0.0106666666666666,0.0206666666666666,0.0076666666666666
4.652777777777778,,,,,,,0.0326666666666666,0.0416666666666666,0.0446666666666666,0.0296666666666666,0.0536666666666666,0.0476666666666666,0.0316666666666666,0.0496666666666666,0.0416666666666666,0.0136666666666666,0.0096666666666666,0.0116666666666666,0.0096666666666666,0.0086666666666666,0.0146666666666666,0.0106666666666666,0.0206666666666666,0.0076666666666666
4.819444444444445,,,,,,,0.0336666666666666,0.0406666666666666,0.0476666666666666,0.0316666666666666,0.0546666666666666,0.0486666666666666,0.0336666666666666,0.0516666666666666,0.0426666666666666,0.0136666666666666,0.0096666666666666,0.0116666666666666,0.0096666666666666,0.0086666666666666,0.0146666666666666,0.0106666666666666,0.0206666666666666,0.0076666666666666
4.986111111111112,0.0023333333333333,0.0043333333333333,-0.0006666666666666,0.0073333333333333,0.0063333333333333,0.0023333333333333,0.0376666666666666,0.0446666666666666,0.0496666666666666,0.0356666666666666,0.0576666666666666,0.0516666666666666,0.0376666666666666,0.0536666666666666,0.0446666666666666,0.0136666666666666,0.0106666666666666,0.0116666666666666,0.0106666666666666,0.0096666666666666,0.0146666666666666,0.0116666666666666,0.0206666666666666,0.0076666666666666
5.152777777777778,,,,,,,0.038,0.047,0.053,0.037,0.06,0.053,0.0409999999999999,0.055,0.047,0.0136666666666666,0.0186666666666666,0.0126666666666666,0.0096666666666666,0.0086666666666666,0.0146666666666666,0.0116666666666666,0.0206666666666666,0.0076666666666666
5.319444444444445,,,,,,,0.0416666666666666,0.0516666666666666,0.0586666666666666,0.0406666666666666,0.0616666666666666,0.0546666666666666,0.0436666666666666,0.0586666666666666,0.0496666666666666,0.0146666666666666,0.0106666666666666,0.0126666666666666,0.0106666666666666,0.0096666666666666,0.0146666666666666,0.0116666666666666,0.0206666666666666,0.0076666666666666
5.486111111111112,0.0033333333333333,0.0073333333333333,0.0013333333333333,0.0093333333333333,0.0073333333333333,0.0033333333333333,0.0416666666666666,0.0526666666666666,0.0616666666666666,0.0426666666666666,0.0646666666666666,0.0566666666666666,0.0466666666666666,0.0606666666666666,0.0516666666666666,0.0146666666666666,0.0196666666666666,0.0126666666666666,0.0106666666666666,0.0096666666666666,0.0156666666666666,0.0126666666666666,0.0216666666666666,0.0076666666666666
5.652777777777778,,,,,,,0.045,0.054,0.0629999999999999,0.044,0.0689999999999999,0.061,0.049,0.0639999999999999,0.054,0.0146666666666666,0.0106666666666666,0.0126666666666666,0.0116666666666666,0.0096666666666666,0.0156666666666666,0.0126666666666666,0.0216666666666666,0.0076666666666666
5.819444444444445,,,,,,,0.05,0.0619999999999999,0.071,0.049,0.073,0.0639999999999999,0.053,0.0679999999999999,0.057,0.0146666666666666,0.0106666666666666,0.0126666666666666,0.0116666666666666,0.0096666666666666,0.0156666666666666,0.0126666666666666,0.0216666666666666,0.0076666666666666
5.986111111111112,0.0043333333333333,0.0103333333333333,0.0053333333333333,0.0113333333333333,0.0093333333333333,0.0053333333333333,0.0526666666666666,0.0626666666666666,0.0726666666666666,0.0496666666666666,0.0746666666666666,0.0676666666666666,0.0526666666666666,0.0696666666666666,0.0586666666666666,0.0146666666666666,0.0106666666666666,0.0136666666666666,0.0116666666666666,0.0096666666666666,0.0156666666666666,0.0126666666666666,0.0216666666666666,0.0076666666666666
6.152777777777778,,,,,,,0.0536666666666666,0.0656666666666666,0.0716666666666666,0.0526666666666666,0.0776666666666666,0.0706666666666666,0.0536666666666666,0.0726666666666666,0.0606666666666666,0.0156666666666666,0.0106666666666666,0.0136666666666666,0.0116666666666666,0.0096666666666666,0.0156666666666666,0.0126666666666666,0.0216666666666666,0.0076666666666666
6.319444444444445,,,,,,,0.0546666666666666,0.0716666666666666,0.0766666666666666,0.0546666666666666,0.0816666666666666,0.0746666666666666,0.0556666666666666,0.0766666666666666,0.0646666666666666,0.0156666666666666,0.0116666666666666,0.0136666666666666,0.0116666666666666,0.0106666666666666,0.0166666666666666,0.0126666666666666,0.0216666666666666,0.0076666666666666
6.486111111111112,0.0073333333333333,0.0123333333333333,0.0083333333333333,0.0143333333333333,0.0133333333333333,0.0073333333333333,0.0586666666666666,0.0736666666666666,0.0776666666666666,0.0576666666666666,0.0856666666666666,0.0786666666666666,0.0586666666666666,0.0796666666666666,0.0666666666666666,0.0156666666666666,0.0116666666666666,0.0146666666666666,0.0116666666666666,0.0106666666666666,0.0166666666666666,0.0136666666666666,0.0216666666666666,0.0076666666666666
6.652777777777778,,,,,,,0.0596666666666666,0.0726666666666666,0.0786666666666666,0.0586666666666666,0.0916666666666666,0.0836666666666666,0.0586666666666666,0.0826666666666666,0.0686666666666666,0.0156666666666666,0.0116666666666666,0.0146666666666666,0.0116666666666666,0.0106666666666666,0.0156666666666666,0.0136666666666666,0.0216666666666666,0.0086666666666666
6.819444444444445,,,,,,,0.0636666666666666,0.0786666666666666,0.0836666666666666,0.0606666666666666,0.0966666666666666,0.0896666666666666,0.0606666666666666,0.0866666666666666,0.0716666666666666,0.0166666666666666,0.0116666666666666,0.0146666666666666,0.0116666666666666,0.0106666666666666,0.0166666666666666,0.0146666666666666,0.0226666666666666,0.0086666666666666
6.986111111111112,0.0106666666666666,0.0136666666666666,0.0076666666666666,0.0153333333333333,0.0143333333333333,0.0103333333333333,0.0666666666666666,0.0806666666666666,0.0876666666666666,0.0656666666666666,0.1006666666666666,0.0936666666666666,0.0626666666666666,0.0906666666666666,0.0726666666666666,0.0166666666666666,0.0126666666666666,0.0156666666666666,0.0126666666666666,0.0106666666666666,0.0166666666666666,0.0146666666666666,0.0216666666666666,0.0086666666666666
7.152777777777778,,,,,,,0.0716666666666666,0.0856666666666666,0.0906666666666666,0.0676666666666666,0.1046666666666666,0.0986666666666666,0.0596666666666666,0.0936666666666666,0.0706666666666666,0.0166666666666666,0.0126666666666666,0.0156666666666666,0.0126666666666666,0.0116666666666666,0.0166666666666666,0.0146666666666666,0.0226666666666666,0.0086666666666666
7.319444444444445,,,,,,,0.0713333333333333,0.0893333333333333,0.0923333333333333,0.0703333333333333,0.1083333333333333,0.1003333333333333,0.0593333333333333,0.0953333333333333,0.0713333333333333,0.0166666666666666,0.0126666666666666,0.0156666666666666,0.0126666666666666,0.0116666666666666,0.0176666666666666,0.0156666666666666,0.0226666666666666,0.0096666666666666
7.486111111111112,0.0199999999999999,0.0219999999999999,0.015,0.0173333333333333,0.0163333333333333,0.0103333333333333,0.0726666666666666,0.0976666666666666,0.0986666666666666,0.0756666666666666,0.1126666666666666,0.1046666666666666,0.0606666666666666,0.0916666666666666,0.0756666666666666,0.0173333333333333,0.0123333333333333,0.0163333333333333,0.0123333333333333,0.0113333333333333,0.0173333333333333,0.0153333333333333,0.0223333333333333,0.0083333333333333
7.652777777777778,,,,,,,0.0723333333333333,0.1043333333333333,0.1043333333333333,0.0773333333333333,0.1163333333333333,0.1103333333333333,0.0633333333333333,0.0913333333333333,0.0763333333333333,0.0176666666666666,0.0136666666666666,0.0166666666666666,0.0136666666666666,0.0116666666666666,0.0176666666666666,0.0156666666666666,0.0226666666666666,0.0096666666666666
7.819444444444445,,,,,,,0.0773333333333333,0.1093333333333333,0.1063333333333333,0.0783333333333333,0.1223333333333333,0.1143333333333333,0.0643333333333333,0.0923333333333333,0.0793333333333333,0.0176666666666666,0.0136666666666666,0.0166666666666666,0.0136666666666666,0.0116666666666666,0.0176666666666666,0.0166666666666666,0.0226666666666666,0.0096666666666666
7.986111111111112,0.0276666666666666,0.0316666666666666,0.0246666666666666,0.0193333333333333,0.0173333333333333,0.0123333333333333,0.0806666666666666,0.1146666666666666,0.1126666666666666,0.0816666666666666,0.1266666666666666,0.1186666666666666,0.0656666666666666,0.0946666666666666,0.0826666666666666,0.0176666666666666,0.0136666666666666,0.0176666666666666,0.0136666666666666,0.0126666666666666,0.0176666666666666,0.0166666666666666,0.0236666666666666,0.0096666666666666
8.152777777777779,,,,,,,0.0823333333333333,0.1193333333333333,0.1163333333333333,0.0853333333333333,0.1313333333333333,0.1223333333333333,0.0673333333333333,0.0973333333333333,0.0833333333333333,0.0186666666666666,0.0136666666666666,0.0176666666666666,0.0136666666666666,0.0126666666666666,0.0176666666666666,0.0166666666666666,0.0236666666666666,0.0096666666666666
8.319444444444445,,,,,,,0.0833333333333333,0.1233333333333333,0.1193333333333333,0.0883333333333333,0.1333333333333333,0.1253333333333333,0.0653333333333333,0.0983333333333333,0.0843333333333333,0.0186666666666666,0.0146666666666666,0.0176666666666666,0.0136666666666666,0.0126666666666666,0.0176666666666666,0.0176666666666666,0.0236666666666666,0.0096666666666666
8.48611111111111,0.0379999999999999,0.0399999999999999,0.03,0.0213333333333333,0.0213333333333333,0.0123333333333333,0.0903333333333333,0.1273333333333333,0.1183333333333333,0.0923333333333333,0.1363333333333333,0.1243333333333333,0.0653333333333333,0.0983333333333333,0.0843333333333333,0.0196666666666666,0.0146666666666666,0.0186666666666666,0.0146666666666666,0.0126666666666666,0.0186666666666666,0.0176666666666666,0.0236666666666666,0.0106666666666666
8.652777777777777,,,,,,,0.0973333333333333,0.1323333333333333,0.1213333333333333,0.1003333333333333,0.1383333333333333,0.1283333333333333,0.0673333333333333,0.1013333333333333,0.0863333333333333,0.0196666666666666,0.0136666666666666,0.0186666666666666,0.0146666666666666,0.0126666666666666,0.0186666666666666,0.0186666666666666,0.0236666666666666,0.0106666666666666
8.819444444444445,,,,,,,0.1026666666666666,0.1346666666666666,0.1246666666666666,0.0986666666666666,0.1436666666666666,0.1326666666666666,0.0716666666666666,0.1026666666666666,0.0866666666666666,0.0206666666666666,0.0146666666666666,0.0186666666666666,0.0146666666666666,0.0126666666666666,0.0186666666666666,0.0186666666666666,0.0236666666666666,0.0106666666666666
8.98611111111111,0.0559999999999999,0.0559999999999999,0.046,0.0213333333333333,0.0223333333333333,0.0143333333333333,0.1056666666666666,0.1376666666666666,0.1276666666666666,0.1056666666666666,0.1516666666666666,0.1406666666666666,0.0756666666666666,0.1066666666666666,0.0886666666666666,0.0206666666666666,0.0146666666666666,0.0196666666666666,0.0146666666666666,0.0136666666666666,0.0186666666666666,0.0186666666666666,0.0246666666666666,0.0106666666666666
9.152777777777777,,,,,,,0.1043333333333333,0.1423333333333333,0.1273333333333333,0.1073333333333333,0.1563333333333333,0.1443333333333333,0.0713333333333333,0.1063333333333333,0.0873333333333333,0.0213333333333333,0.0153333333333333,0.0203333333333333,0.0143333333333333,0.0133333333333333,0.0193333333333333,0.0193333333333333,0.0243333333333333,0.0113333333333333
9.319444444444445,,,,,,,0.1103333333333333,0.1503333333333333,0.1263333333333333,0.1053333333333333,0.1623333333333333,0.1453333333333333,0.0793333333333333,0.1093333333333333,0.0903333333333333,0.0213333333333333,0.0153333333333333,0.0203333333333333,0.0153333333333333,0.0133333333333333,0.0193333333333333,0.0193333333333333,0.0253333333333333,0.0113333333333333
9.48611111111111,0.103,0.084,0.0609999999999999,0.0243333333333333,0.0223333333333333,0.0133333333333333,0.1173333333333333,0.1543333333333333,0.1293333333333333,0.1063333333333333,0.1743333333333333,0.1543333333333333,0.0813333333333333,0.1133333333333333,0.0923333333333333,0.0216666666666666,0.0156666666666666,0.0206666666666666,0.0156666666666666,0.0146666666666666,0.0196666666666666,0.0196666666666666,0.0256666666666666,0.0116666666666666
9.652777777777777,,,,,,,0.1213333333333333,0.1573333333333333,0.1283333333333333,0.1073333333333333,0.1833333333333333,0.1653333333333333,0.0783333333333333,0.1133333333333333,0.0923333333333333,0.0223333333333333,0.0153333333333333,0.0203333333333333,0.0153333333333333,0.0143333333333333,0.0193333333333333,0.0193333333333333,0.0253333333333333,0.0123333333333333
9.819444444444445,,,,,,,0.1263333333333333,0.1573333333333333,0.1283333333333333,0.1083333333333333,0.1793333333333333,0.1683333333333333,0.0763333333333333,0.1113333333333333,0.0913333333333333,0.0223333333333333,0.0163333333333333,0.0213333333333333,0.0163333333333333,0.0143333333333333,0.0193333333333333,0.0193333333333333,0.0263333333333333,0.0123333333333333
9.98611111111111,0.1543333333333333,0.1443333333333333,0.1063333333333333,0.0263333333333333,0.0263333333333333,0.0173333333333333,0.1313333333333333,0.1613333333333333,0.1333333333333333,0.1073333333333333,0.1773333333333333,0.1733333333333333,0.0773333333333333,0.1133333333333333,0.0923333333333333,0.0226666666666666,0.0166666666666666,0.0216666666666666,0.0166666666666666,0.0146666666666666,0.0196666666666666,0.0206666666666666,0.0256666666666666,0.0126666666666666
10.152777777777777,,,,,,,0.1383333333333333,0.1663333333333333,0.1393333333333333,0.1063333333333333,0.1773333333333333,0.1673333333333333,0.0823333333333333,0.1153333333333333,0.0933333333333333,0.0233333333333333,0.0163333333333333,0.0213333333333333,0.0163333333333333,0.0143333333333333,0.0203333333333333,0.0203333333333333,0.0263333333333333,0.0133333333333333
10.319444444444445,,,,,,,0.1503333333333333,0.1743333333333333,0.1493333333333333,0.1063333333333333,0.1783333333333333,0.1683333333333333,0.0833333333333333,0.1163333333333333,0.0953333333333333,0.0233333333333333,0.0163333333333333,0.0223333333333333,0.0163333333333333,0.0143333333333333,0.0203333333333333,0.0203333333333333,0.0263333333333333,0.0143333333333333
10.48611111111111,0.1753333333333333,0.1783333333333333,0.1633333333333333,0.0283333333333333,0.0253333333333333,0.0193333333333333,0.1616666666666666,0.1836666666666667,0.1636666666666666,0.1036666666666666,0.1766666666666667,0.1676666666666666,0.0796666666666666,0.1156666666666666,0.0946666666666666,0.0239999999999999,0.017,0.022,0.017,0.015,0.02,0.021,0.0269999999999999,0.0129999999999999
10.652777777777777,,,,,,,0.1733333333333333,0.1923333333333333,0.1753333333333333,0.1023333333333333,0.1783333333333333,0.1703333333333333,0.0793333333333333,0.1173333333333333,0.0953333333333333,0.0253333333333333,0.0173333333333333,0.0233333333333333,0.0173333333333333,0.0153333333333333,0.0203333333333333,0.0223333333333333,0.0273333333333333,0.0143333333333333
10.819444444444445,,,,,,,0.1833333333333333,0.2013333333333333,0.1853333333333333,0.1013333333333333,0.1763333333333333,0.1723333333333333,0.0763333333333333,0.1153333333333333,0.0933333333333333,0.0253333333333333,0.0183333333333333,0.0233333333333333,0.0173333333333333,0.0163333333333333,0.0203333333333333,0.0213333333333333,0.0273333333333333,0.0143333333333333
10.98611111111111,0.1903333333333333,0.2143333333333333,0.1903333333333333,0.0296666666666666,0.0216666666666666,0.0186666666666666,0.1883333333333333,0.2063333333333333,0.1903333333333333,0.1003333333333333,0.1753333333333333,0.1723333333333333,0.0753333333333333,0.1173333333333333,0.0933333333333333,0.0253333333333333,0.0183333333333333,0.0233333333333333,0.0173333333333333,0.0163333333333333,0.0213333333333333,0.0223333333333333,0.0273333333333333,0.0153333333333333
11.152777777777777,,,,,,,0.2123333333333333,0.2223333333333333,0.2033333333333333,0.1013333333333333,0.1733333333333333,0.1693333333333333,0.0743333333333333,0.1173333333333333,0.0953333333333333,0.0253333333333333,0.0183333333333333,0.0233333333333333,0.0183333333333333,0.0163333333333333,0.0213333333333333,0.0233333333333333,0.0273333333333333,0.0153333333333333
11.319444444444445,,,,,,,0.2053333333333333,0.2213333333333333,0.1993333333333333,0.0993333333333333,0.1723333333333333,0.1703333333333333,0.0813333333333333,0.1203333333333333,0.0963333333333333,0.0263333333333333,0.0193333333333333,0.0233333333333333,0.0183333333333333,0.0163333333333333,0.0213333333333333,0.0233333333333333,0.0283333333333333,0.0163333333333333
11.48611111111111,0.2073333333333333,0.2343333333333333,0.2213333333333333,0.0313333333333333,0.0263333333333333,0.0223333333333333,0.2053333333333333,0.2183333333333333,0.1963333333333333,0.0983333333333333,0.1713333333333333,0.1703333333333333,0.0783333333333333,0.1183333333333333,0.0953333333333333,0.0263333333333333,0.0193333333333333,0.0243333333333333,0.0183333333333333,0.0173333333333333,0.0223333333333333,0.0233333333333333,0.0283333333333333,0.0163333333333333
